#=10080
$FirstDateTime=01.06.2020 00:00:00
$JSDBaseDateTime=27.03.1995 00:00:00
$FirstJSD=794707200
$TimeLagSec=60
$DefaultValue=99999
$Names=DATE;TIME;WXTSDQ107;WXTDL107;WXTDIR107;WXTDR107;WXTMNV107;WXTVEL107;WXTMXV107;WXTT107;WXTTI107;WXTRH107;WXTP107;WXTR107;WXTRDS107;WXTRDH107;WXTRI107;WXTMXRI107;WXTRP107;WXTH107;WXTHDS107;WXTHDH107;WXTHI107;WXTMXHI107;WXTHP107;WXTTH107;WXTVH107;WXTVS107;WXTVR107;WXTTR107;WXTRA107;WXTSL107;WXTRT107;WXTSR107;WXTDT107;WXTAH107;WXTRK107;WXTRDHK107;WXTHDHK107;WXTPN107
01.06.2020;00:00;100;71;126.8;183;1.4;1.92;2.8;13.5;13.8;45;1013.67;0;0;0;0;0;59;0;0;0;0;0;0;12.5;24;24.5;3.535;;0;;;;1.79;5.25;0;0;0;1013.67
01.06.2020;00:01;100;71;134;266;0.9;2.07;3.2;13.4;13.8;45.3;1013.68;0;0;0;0;0;59;0;0;0;0;0;0;12.5;24;24.4;3.535;;0;;;;1.79;5.26;0;0;0;1013.68
01.06.2020;00:02;100;52;89.4;157;1.6;2.56;3.3;13.4;13.8;45.4;1013.7;0;0;0;0;0;59;0;0;0;0;0;0;12.5;24;24.4;3.534;;0;;;;1.82;5.27;0;0;0;1013.7
01.06.2020;00:03;100;50;130.1;208;0.8;1.46;2.2;13.4;13.7;45.6;1013.72;0;0;0;0;0;59;0;0;0;0;0;0;12.5;24;24.4;3.535;;0;;;;1.88;5.29;0;0;0;1013.72
01.06.2020;00:04;100;37;120.1;257;0.3;0.97;1.9;13.5;13.75;45.4;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12.4;24;24.5;3.534;;0;;;;1.91;5.3;0;0;0;1013.8
01.06.2020;00:05;100;32;54.6;85;3.1;3.97;4.6;13.4;13.7;45.5;1013.71;0;0;0;0;0;59;0;0;0;0;0;0;12.4;24;24.4;3.534;;0;;;;1.85;5.28;0;0;0;1013.71
01.06.2020;00:06;100;65;161.2;6;0.8;1.28;1.7;13.35;13.7;45.5;1013.71;0;0;0;0;0;59;0;0;0;0;0;0;12.5;24;24.4;3.535;;0;;;;1.8;5.26;0;0;0;1013.71
01.06.2020;00:07;100;21;66.9;90;2.1;2.8;4.3;13.23;13.7;46;1013.73;0;0;0;0;0;59;0;0;0;0;0;0;12.4;24;24.5;3.535;;0;;;;1.85;5.28;0;0;0;1013.73
01.06.2020;00:08;100;8;69.4;174;1.1;1.85;2.7;13.2;13.6;45.6;1013.77;0;0;0;0;0;59;0;0;0;0;0;0;12.4;24;24.4;3.535;;0;;;;1.7;5.23;0;0;0;1013.77
01.06.2020;00:09;100;51;72.1;115;3.4;4.05;4.9;13.2;13.6;46;1013.76;0;0;0;0;0;59;0;0;0;0;0;0;12.7;24;24.5;3.535;;0;;;;1.82;5.27;0;0;0;1013.76
01.06.2020;00:10;100;68;96.7;141;2.7;3.7;5.2;13.1;13.5;45.8;1013.7;0;0;0;0;0;59;0;0;0;0;0;0;11.9;24;24.4;3.535;;0;;;;1.67;5.22;0;0;0;1013.7
01.06.2020;00:11;100;36;92.9;132;1.4;2.12;2.7;13.1;13.5;45.8;1013.79;0;0;0;0;0;59;0;0;0;0;0;0;12.2;24;24.5;3.535;;0;;;;1.67;5.22;0;0;0;1013.79
01.06.2020;00:12;100;57;101.9;143;0.9;1.69;2.4;13.2;13.5;45.8;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.5;3.534;;0;;;;1.76;5.25;0;0;0;1013.8
01.06.2020;00:13;100;11;91.5;133;1.7;2.71;3.7;13.2;13.5;46.1;1013.77;0;0;0;0;0;59;0;0;0;0;0;0;12.2;24;24.5;3.536;;0;;;;1.85;5.28;0;0;0;1013.77
01.06.2020;00:14;100;-1;59.5;90;1.2;2.55;4.1;13.2;13.5;45.6;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12.2;24;24.4;3.535;;0;;;;1.7;5.23;0;0;0;1013.8
01.06.2020;00:15;100;119;185.7;252;0.7;1.65;2.2;13.2;13.5;46;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.5;3.536;;0;;;;1.82;5.27;0;0;0;1013.8
01.06.2020;00:16;100;79;120.2;163;4.3;5.32;6.7;13.14;13.49;45.5;1013.62;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.5;3.534;;0;;;;1.61;5.2;0;0;0;1013.62
01.06.2020;00:17;100;79;153.6;195;1.7;2.3;3;13.1;13.4;45.9;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12.2;24;24.4;3.534;;0;;;;1.7;5.23;0;0;0;1013.8
01.06.2020;00:18;100;30;103.7;174;1.6;2.56;4.1;13.06;13.4;45.5;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.5;3.535;;0;;;;1.54;5.17;0;0;0;1013.8
01.06.2020;00:19;100;102;179.9;210;1.3;1.71;2;13;13.4;45.8;1013.8;0;0;0;0;0;59;0;0;0;0;0;0;12.2;24;24.5;3.535;;0;;;;1.58;5.18;0;0;0;1013.8
01.06.2020;00:20;100;86;146.4;201;2;3.01;4;13;13.4;46;1013.78;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.5;3.534;;0;;;;1.64;5.21;0;0;0;1013.78
01.06.2020;00:21;100;28;101.3;134;1.7;2.48;3.4;13;13.36;45.7;1013.71;0;0;0;0;0;59;0;0;0;0;0;0;12.2;24;24.4;3.536;;0;;;;1.55;5.17;0;0;0;1013.71
01.06.2020;00:22;100;64;124.1;211;2.2;3.39;4.3;13;13.3;45.8;1013.74;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.5;3.534;;0;;;;1.58;5.18;0;0;0;1013.74
01.06.2020;00:23;100;98;147.9;215;1.6;2.63;3.3;13;13.3;45.8;1013.76;0;0;0;0;0;59;0;0;0;0;0;0;12;24;24.4;3.535;;0;;;;1.58;5.18;0;0;0;1013.76
