#=10080
$FirstDateTime=03.08.2020 00:00:00
$JSDBaseDateTime=27.03.1995 00:00:00
$FirstJSD=800150400
$TimeLagSec=60
$DefaultValue=99999
$Names=DATE;TIME;WXTSDQ107;WXTDL107;WXTDIR107;WXTDR107;WXTMNV107;WXTVEL107;WXTMXV107;WXTT107;WXTTI107;WXTRH107;WXTP107;WXTR107;WXTRDS107;WXTRDH107;WXTRI107;WXTMXRI107;WXTRP107;WXTH107;WXTHDS107;WXTHDH107;WXTHI107;WXTMXHI107;WXTHP107;WXTTH107;WXTVH107;WXTVS107;WXTVR107;WXTTR107;WXTRA107;WXTSL107;WXTRT107;WXTSR107;WXTDT107;WXTAH107;WXTRK107;WXTRDHK107;WXTHDHK107;WXTPN107
03.08.2020;00:00;100;138;174.4;232;1.5;1.83;2.3;14.6;14.9;80;1001.79;0;0;0;0;0;79.1;0;0;0;0;0;0;13.5;24;24.4;3.535;;0;;;;11.19;9.99;0;0;0;1001.79
03.08.2020;00:01;100;105;146.5;202;0.4;0.72;1.2;14.6;14.9;80;1001.8;0;0;0;0;0;79.1;0;0;0;0;0;0;13.4;24;24.4;3.534;;0;;;;11.19;9.99;0;0;0;1001.8
03.08.2020;00:02;100;-72;33.4;116;0.5;0.97;2;14.6;14.9;79.9;1001.8;0;0;0;0;0;79.1;0;0;0;0;0;0;13.7;24;24.4;3.534;;0;;;;11.17;9.98;0;0;0;1001.8
03.08.2020;00:03;100;76;157.4;210;0.6;1.47;2;14.6;14.9;80.1;1001.77;0;0;0;0;0;79.1;0;0;0;0;0;0;13.5;24;24.4;3.535;;0;;;;11.2;10;0;0;0;1001.77
03.08.2020;00:04;100;80;167;240;0.7;1.18;1.8;14.6;14.9;80;1001.8;0;0;0;0;0;79.1;0;0;0;0;0;0;13.9;24;24.4;3.534;;0;;;;11.19;9.99;0;0;0;1001.8
03.08.2020;00:05;100;118;203.9;282;0.7;1.02;1.4;14.6;14.9;80;1001.78;0;0;0;0;0;79.1;0;0;0;0;0;0;13.7;24;24.4;3.535;;0;;;;11.19;9.99;0;0;0;1001.78
03.08.2020;00:06;100;124;193.7;243;0.9;1.29;2;14.6;14.9;80.2;1001.75;0;0;0;0;0;79.1;0;0;0;0;0;0;13.7;24;24.4;3.535;;0;;;;11.22;10.02;0;0;0;1001.75
03.08.2020;00:07;100;159;185.8;209;1.2;1.56;1.7;14.6;14.83;80.3;1001.78;0;0;0;0;0;79.1;0;0;0;0;0;0;14;24;24.4;3.534;;0;;;;11.24;10.03;0;0;0;1001.78
03.08.2020;00:08;100;136;218.7;290;0.7;0.93;1.3;14.6;14.84;80.2;1001.78;0;0;0;0;0;79.1;0;0;0;0;0;0;13.5;24;24.4;3.535;;0;;;;11.22;10.02;0;0;0;1001.78
03.08.2020;00:09;100;96;180.2;264;0.6;0.98;1.6;14.6;14.8;80.2;1001.8;0;0;0;0;0;79.1;0;0;0;0;0;0;13.5;24;24.4;3.534;;0;;;;11.22;10.02;0;0;0;1001.8
